 vin_diff               vin_cm                 v(INP)                 v(INN)                 vout                   idd                   
 1.955199999999824e-02  1.650000000000000e+00  1.659775999999999e+00  1.640224000000001e+00  3.277679286770910e+00  9.008271664537465e-04 
 1.955299999999838e-02  1.650000000000000e+00  1.659776499999999e+00  1.640223500000001e+00  3.277679298229751e+00  9.008271667775536e-04 
 1.955399999999807e-02  1.650000000000000e+00  1.659776999999999e+00  1.640223000000001e+00  3.277679309684444e+00  9.008271672368534e-04 
 1.955499999999821e-02  1.650000000000000e+00  1.659777499999999e+00  1.640222500000001e+00  3.277679321132642e+00  9.008271685342653e-04 
 1.955599999999835e-02  1.650000000000000e+00  1.659777999999999e+00  1.640222000000001e+00  3.277679332591291e+00  9.008271693339636e-04 
 1.955699999999805e-02  1.650000000000000e+00  1.659778499999999e+00  1.640221500000001e+00  3.277679344043653e+00  9.008271695242732e-04 
 1.955799999999819e-02  1.650000000000000e+00  1.659778999999999e+00  1.640221000000001e+00  3.277679355498146e+00  9.008271704449267e-04 
 1.955899999999833e-02  1.650000000000000e+00  1.659779499999999e+00  1.640220500000001e+00  3.277679366950280e+00  9.008271714151486e-04 
 1.955999999999847e-02  1.650000000000000e+00  1.659779999999999e+00  1.640220000000001e+00  3.277679378406123e+00  9.008271718817262e-04 
 1.956099999999816e-02  1.650000000000000e+00  1.659780499999999e+00  1.640219500000001e+00  3.277679389858351e+00  9.008271722062000e-04 
 1.956199999999830e-02  1.650000000000000e+00  1.659780999999999e+00  1.640219000000001e+00  3.277679401316046e+00  9.008271730984378e-04 
 1.956299999999844e-02  1.650000000000000e+00  1.659781499999999e+00  1.640218500000001e+00  3.277679412753699e+00  9.008271739688400e-04 
 1.956399999999814e-02  1.650000000000000e+00  1.659781999999999e+00  1.640218000000001e+00  3.277679424200403e+00  9.008271745418745e-04 
 1.956499999999828e-02  1.650000000000000e+00  1.659782499999999e+00  1.640217500000001e+00  3.277679435650034e+00  9.008271751360051e-04 
 1.956599999999842e-02  1.650000000000000e+00  1.659782999999999e+00  1.640217000000001e+00  3.277679447094281e+00  9.008271759575206e-04 
 1.956699999999811e-02  1.650000000000000e+00  1.659783499999999e+00  1.640216500000001e+00  3.277679458541302e+00  9.008271768497619e-04 
 1.956799999999825e-02  1.650000000000000e+00  1.659783999999999e+00  1.640216000000001e+00  3.277679469986890e+00  9.008271776494572e-04 
 1.956899999999839e-02  1.650000000000000e+00  1.659784499999999e+00  1.640215500000001e+00  3.277679481443594e+00  9.008271781371984e-04 
 1.956999999999809e-02  1.650000000000000e+00  1.659784999999999e+00  1.640215000000001e+00  3.277679492885656e+00  9.008271788165957e-04 
 1.957099999999823e-02  1.650000000000000e+00  1.659785499999999e+00  1.640214500000001e+00  3.277679504329118e+00  9.008271797729529e-04 
 1.957199999999837e-02  1.650000000000000e+00  1.659785999999999e+00  1.640214000000001e+00  3.277679515777171e+00  9.008271803882723e-04 
 1.957299999999806e-02  1.650000000000000e+00  1.659786499999999e+00  1.640213500000001e+00  3.277679527220740e+00  9.008271812243263e-04 
 1.957399999999820e-02  1.650000000000000e+00  1.659786999999999e+00  1.640213000000001e+00  3.277679538661231e+00  9.008271820458452e-04 
 1.957499999999834e-02  1.650000000000000e+00  1.659787499999999e+00  1.640212500000001e+00  3.277679550117196e+00  9.008271825758776e-04 
 1.957599999999848e-02  1.650000000000000e+00  1.659787999999999e+00  1.640212000000001e+00  3.277679561556638e+00  9.008271829783431e-04 
 1.957699999999818e-02  1.650000000000000e+00  1.659788499999999e+00  1.640211500000001e+00  3.277679573002462e+00  9.008271838071372e-04 
 1.957799999999832e-02  1.650000000000000e+00  1.659788999999999e+00  1.640211000000001e+00  3.277679584445224e+00  9.008271846002385e-04 
 1.957899999999846e-02  1.650000000000000e+00  1.659789499999999e+00  1.640210500000001e+00  3.277679595885611e+00  9.008271853781139e-04 
 1.957999999999815e-02  1.650000000000000e+00  1.659789999999999e+00  1.640210000000001e+00  3.277679607327745e+00  9.008271858519999e-04 
 1.958099999999829e-02  1.650000000000000e+00  1.659790499999999e+00  1.640209500000001e+00  3.277679618774203e+00  9.008271865525489e-04 
 1.958199999999843e-02  1.650000000000000e+00  1.659790999999999e+00  1.640209000000001e+00  3.277679630214247e+00  9.008271871400992e-04 
 1.958299999999813e-02  1.650000000000000e+00  1.659791499999999e+00  1.640208500000001e+00  3.277679641662259e+00  9.008271880250615e-04 
 1.958399999999827e-02  1.650000000000000e+00  1.659791999999999e+00  1.640208000000001e+00  3.277679653097966e+00  9.008271886053467e-04 
 1.958499999999841e-02  1.650000000000000e+00  1.659792499999999e+00  1.640207500000001e+00  3.277679664535382e+00  9.008271895901217e-04 
 1.958599999999810e-02  1.650000000000000e+00  1.659792999999999e+00  1.640207000000001e+00  3.277679675983248e+00  9.008271901135576e-04 
 1.958699999999824e-02  1.650000000000000e+00  1.659793499999999e+00  1.640206500000001e+00  3.277679687418152e+00  9.008271912040668e-04 
 1.958799999999838e-02  1.650000000000000e+00  1.659793999999999e+00  1.640206000000001e+00  3.277679698864236e+00  9.008271909958261e-04 
 1.958899999999808e-02  1.650000000000000e+00  1.659794499999999e+00  1.640205500000001e+00  3.277679710295737e+00  9.008271924069254e-04 
 1.958999999999822e-02  1.650000000000000e+00  1.659794999999999e+00  1.640205000000001e+00  3.277679721738331e+00  9.008271928728455e-04 
 1.959099999999836e-02  1.650000000000000e+00  1.659795499999999e+00  1.640204500000001e+00  3.277679733156764e+00  9.008271939567558e-04 
 1.959199999999850e-02  1.650000000000000e+00  1.659795999999999e+00  1.640204000000001e+00  3.277679744596427e+00  9.008271943592758e-04 
 1.959299999999820e-02  1.650000000000000e+00  1.659796499999999e+00  1.640203500000001e+00  3.277679756034201e+00  9.008271952799177e-04 
 1.959399999999833e-02  1.650000000000000e+00  1.659796999999999e+00  1.640203000000001e+00  3.277679767475699e+00  9.008271956400993e-04 
 1.959499999999847e-02  1.650000000000000e+00  1.659797499999999e+00  1.640202500000001e+00  3.277679778905209e+00  9.008271968377023e-04 
 1.959599999999817e-02  1.650000000000000e+00  1.659797999999999e+00  1.640202000000001e+00  3.277679790342527e+00  9.008271973254553e-04 
 1.959699999999831e-02  1.650000000000000e+00  1.659798499999999e+00  1.640201500000001e+00  3.277679801784596e+00  9.008271983743495e-04 
 1.959799999999845e-02  1.650000000000000e+00  1.659798999999999e+00  1.640201000000001e+00  3.277679813219453e+00  9.008271984423579e-04 
 1.959899999999815e-02  1.650000000000000e+00  1.659799499999999e+00  1.640200500000001e+00  3.277679824645714e+00  9.008271994773935e-04 
 1.959999999999829e-02  1.650000000000000e+00  1.659799999999999e+00  1.640200000000001e+00  3.277679836086020e+00  9.008272002909803e-04 
 1.960099999999843e-02  1.650000000000000e+00  1.659800499999999e+00  1.640199500000001e+00  3.277679847512438e+00  9.008272008223657e-04 
 1.960199999999812e-02  1.650000000000000e+00  1.659800999999999e+00  1.640199000000001e+00  3.277679858951463e+00  9.008272014872336e-04 
 1.960299999999826e-02  1.650000000000000e+00  1.659801499999999e+00  1.640198500000001e+00  3.277679870372470e+00  9.008272023431047e-04 
 1.960399999999840e-02  1.650000000000000e+00  1.659801999999999e+00  1.640198000000001e+00  3.277679881803585e+00  9.008272029657209e-04 
 1.960499999999810e-02  1.650000000000000e+00  1.659802499999999e+00  1.640197500000001e+00  3.277679893238442e+00  9.008272034679996e-04 
 1.960599999999824e-02  1.650000000000000e+00  1.659802999999999e+00  1.640197000000001e+00  3.277679904666285e+00  9.008272042042574e-04 
 1.960699999999838e-02  1.650000000000000e+00  1.659803499999999e+00  1.640196500000001e+00  3.277679916103998e+00  9.008272047554464e-04 
 1.960799999999852e-02  1.650000000000000e+00  1.659803999999999e+00  1.640196000000001e+00  3.277679927531111e+00  9.008272057475029e-04 
 1.960899999999821e-02  1.650000000000000e+00  1.659804499999999e+00  1.640195500000001e+00  3.277679938968064e+00  9.008272060792716e-04 
 1.960999999999835e-02  1.650000000000000e+00  1.659804999999999e+00  1.640195000000001e+00  3.277679950396694e+00  9.008272071711365e-04 
 1.961099999999849e-02  1.650000000000000e+00  1.659805499999999e+00  1.640194500000001e+00  3.277679961817253e+00  9.008272081341057e-04 
 1.961199999999819e-02  1.650000000000000e+00  1.659805999999999e+00  1.640194000000001e+00  3.277679973253678e+00  9.008272085365994e-04 
 1.961299999999833e-02  1.650000000000000e+00  1.659806499999999e+00  1.640193500000001e+00  3.277679984683123e+00  9.008272089602164e-04 
 1.961399999999847e-02  1.650000000000000e+00  1.659806999999999e+00  1.640193000000001e+00  3.277679996111540e+00  9.008272101155345e-04 
 1.961499999999816e-02  1.650000000000000e+00  1.659807499999999e+00  1.640192500000001e+00  3.277680007531858e+00  9.008272104181998e-04 
 1.961599999999830e-02  1.650000000000000e+00  1.659807999999999e+00  1.640192000000001e+00  3.277680018964394e+00  9.008272111115155e-04 
 1.961699999999844e-02  1.650000000000000e+00  1.659808499999999e+00  1.640191500000001e+00  3.277680030375037e+00  9.008272122668290e-04 
 1.961799999999814e-02  1.650000000000000e+00  1.659808999999999e+00  1.640191000000001e+00  3.277680041805248e+00  9.008272127327715e-04 
 1.961899999999828e-02  1.650000000000000e+00  1.659809499999999e+00  1.640190500000001e+00  3.277680053219616e+00  9.008272135754464e-04 
 1.961999999999842e-02  1.650000000000000e+00  1.659809999999999e+00  1.640190000000001e+00  3.277680064647601e+00  9.008272143613038e-04 
 1.962099999999811e-02  1.650000000000000e+00  1.659810499999999e+00  1.640189500000001e+00  3.277680076081362e+00  9.008272144934305e-04 
 1.962199999999825e-02  1.650000000000000e+00  1.659810999999999e+00  1.640189000000001e+00  3.277680087500900e+00  9.008272156348768e-04 
 1.962299999999839e-02  1.650000000000000e+00  1.659811499999999e+00  1.640188500000001e+00  3.277680098923462e+00  9.008272161655993e-04 
 1.962399999999853e-02  1.650000000000000e+00  1.659811999999999e+00  1.640188000000001e+00  3.277680110353410e+00  9.008272172138323e-04 
 1.962499999999823e-02  1.650000000000000e+00  1.659812499999999e+00  1.640187500000001e+00  3.277680121771839e+00  9.008272178721081e-04 
 1.962599999999837e-02  1.650000000000000e+00  1.659812999999999e+00  1.640187000000001e+00  3.277680133203224e+00  9.008272182600463e-04 
 1.962699999999851e-02  1.650000000000000e+00  1.659813499999999e+00  1.640186500000001e+00  3.277680144619528e+00  9.008272189110504e-04 
 1.962799999999820e-02  1.650000000000000e+00  1.659813999999999e+00  1.640186000000001e+00  3.277680156035557e+00  9.008272198608353e-04 
 1.962899999999834e-02  1.650000000000000e+00  1.659814499999999e+00  1.640185500000001e+00  3.277680167456903e+00  9.008272205118351e-04 
 1.962999999999848e-02  1.650000000000000e+00  1.659814999999999e+00  1.640185000000001e+00  3.277680178885349e+00  9.008272209777686e-04 
 1.963099999999818e-02  1.650000000000000e+00  1.659815499999999e+00  1.640184500000001e+00  3.277680190292517e+00  9.008272220901071e-04 
 1.963199999999832e-02  1.650000000000000e+00  1.659815999999999e+00  1.640184000000001e+00  3.277680201718145e+00  9.008272222791261e-04 
 1.963299999999846e-02  1.650000000000000e+00  1.659816499999999e+00  1.640183500000001e+00  3.277680213136923e+00  9.008272233498515e-04 
 1.963399999999815e-02  1.650000000000000e+00  1.659816999999999e+00  1.640183000000001e+00  3.277680224550682e+00  9.008272243134938e-04 
 1.963499999999829e-02  1.650000000000000e+00  1.659817499999999e+00  1.640182500000001e+00  3.277680235959024e+00  9.008272248574139e-04 
 1.963599999999843e-02  1.650000000000000e+00  1.659817999999999e+00  1.640182000000001e+00  3.277680247380824e+00  9.008272255434705e-04 
 1.963699999999813e-02  1.650000000000000e+00  1.659818499999999e+00  1.640181500000001e+00  3.277680258804647e+00  9.008272256267048e-04 
 1.963799999999827e-02  1.650000000000000e+00  1.659818999999999e+00  1.640181000000001e+00  3.277680270221635e+00  9.008272268177268e-04 
 1.963899999999841e-02  1.650000000000000e+00  1.659819499999999e+00  1.640180500000001e+00  3.277680281639008e+00  9.008272270919814e-04 
 1.963999999999855e-02  1.650000000000000e+00  1.659819999999999e+00  1.640180000000001e+00  3.277680293059468e+00  9.008272278923757e-04 
 1.964099999999824e-02  1.650000000000000e+00  1.659820499999999e+00  1.640179500000001e+00  3.277680304472110e+00  9.008272288348697e-04 
 1.964199999999838e-02  1.650000000000000e+00  1.659820999999999e+00  1.640179000000001e+00  3.277680315894117e+00  9.008272289881651e-04 
 1.964299999999852e-02  1.650000000000000e+00  1.659821499999999e+00  1.640178500000001e+00  3.277680327293500e+00  9.008272301712367e-04 
 1.964399999999822e-02  1.650000000000000e+00  1.659821999999999e+00  1.640178000000001e+00  3.277680338711088e+00  9.008272311487987e-04 
 1.964499999999836e-02  1.650000000000000e+00  1.659822499999999e+00  1.640177500000001e+00  3.277680350122675e+00  9.008272314521309e-04 
 1.964599999999850e-02  1.650000000000000e+00  1.659822999999999e+00  1.640177000000001e+00  3.277680361539394e+00  9.008272320681234e-04 
 1.964699999999819e-02  1.650000000000000e+00  1.659823499999999e+00  1.640176500000001e+00  3.277680372941812e+00  9.008272328817157e-04 
 1.964799999999833e-02  1.650000000000000e+00  1.659823999999999e+00  1.640176000000001e+00  3.277680384353558e+00  9.008272338665376e-04 
 1.964899999999847e-02  1.650000000000000e+00  1.659824499999999e+00  1.640175500000001e+00  3.277680395766887e+00  9.008272344322724e-04 
 1.964999999999817e-02  1.650000000000000e+00  1.659824999999999e+00  1.640175000000001e+00  3.277680407177761e+00  9.008272352822365e-04 
 1.965099999999831e-02  1.650000000000000e+00  1.659825499999999e+00  1.640174500000001e+00  3.277680418594496e+00  9.008272359755420e-04 
 1.965199999999845e-02  1.650000000000000e+00  1.659825999999999e+00  1.640174000000001e+00  3.277680430003079e+00  9.008272367191053e-04 
 1.965299999999814e-02  1.650000000000000e+00  1.659826499999999e+00  1.640173500000001e+00  3.277680441408821e+00  9.008272374130906e-04 
 1.965399999999828e-02  1.650000000000000e+00  1.659826999999999e+00  1.640173000000001e+00  3.277680452823627e+00  9.008272377871552e-04 
 1.965499999999842e-02  1.650000000000000e+00  1.659827499999999e+00  1.640172500000001e+00  3.277680464228944e+00  9.008272386225739e-04 
 1.965599999999856e-02  1.650000000000000e+00  1.659827999999999e+00  1.640172000000001e+00  3.277680475643425e+00  9.008272394725441e-04 
 1.965699999999826e-02  1.650000000000000e+00  1.659828499999999e+00  1.640171500000001e+00  3.277680487055429e+00  9.008272400594373e-04 
 1.965799999999840e-02  1.650000000000000e+00  1.659828999999999e+00  1.640171000000001e+00  3.277680498466135e+00  9.008272409094048e-04 
 1.965899999999854e-02  1.650000000000000e+00  1.659829499999999e+00  1.640170500000001e+00  3.277680509857688e+00  9.008272415670144e-04 
 1.965999999999823e-02  1.650000000000000e+00  1.659829999999999e+00  1.640170000000001e+00  3.277680521270816e+00  9.008272423958668e-04 
 1.966099999999837e-02  1.650000000000000e+00  1.659830499999999e+00  1.640169500000001e+00  3.277680532681398e+00  9.008272431037097e-04 
 1.966199999999851e-02  1.650000000000000e+00  1.659830999999999e+00  1.640169000000001e+00  3.277680544088351e+00  9.008272438188428e-04 
 1.966299999999821e-02  1.650000000000000e+00  1.659831499999999e+00  1.640168500000001e+00  3.277680555487207e+00  9.008272444982845e-04 
 1.966399999999835e-02  1.650000000000000e+00  1.659831999999999e+00  1.640168000000001e+00  3.277680566891465e+00  9.008272452273023e-04 
 1.966499999999849e-02  1.650000000000000e+00  1.659832499999999e+00  1.640167500000001e+00  3.277680578300845e+00  9.008272453601240e-04 
 1.966599999999818e-02  1.650000000000000e+00  1.659832999999999e+00  1.640167000000001e+00  3.277680589708805e+00  9.008272459965942e-04 
 1.966699999999832e-02  1.650000000000000e+00  1.659833499999999e+00  1.640166500000001e+00  3.277680601103707e+00  9.008272471439775e-04 
 1.966799999999846e-02  1.650000000000000e+00  1.659833999999999e+00  1.640166000000001e+00  3.277680612513393e+00  9.008272478948363e-04 
 1.966899999999816e-02  1.650000000000000e+00  1.659834499999999e+00  1.640165500000001e+00  3.277680623909778e+00  9.008272484612464e-04 
 1.966999999999830e-02  1.650000000000000e+00  1.659834999999999e+00  1.640165000000001e+00  3.277680635313701e+00  9.008272489767578e-04 
 1.967099999999844e-02  1.650000000000000e+00  1.659835499999999e+00  1.640164500000001e+00  3.277680646718608e+00  9.008272495206958e-04 
 1.967199999999858e-02  1.650000000000000e+00  1.659835999999999e+00  1.640164000000001e+00  3.277680658112952e+00  9.008272505200538e-04 
 1.967299999999828e-02  1.650000000000000e+00  1.659836499999999e+00  1.640163500000001e+00  3.277680669519081e+00  9.008272513204543e-04 
 1.967399999999841e-02  1.650000000000000e+00  1.659836999999999e+00  1.640163000000001e+00  3.277680680924072e+00  9.008272519000799e-04 
 1.967499999999855e-02  1.650000000000000e+00  1.659837499999999e+00  1.640162500000001e+00  3.277680692314082e+00  9.008272526363653e-04 
 1.967599999999825e-02  1.650000000000000e+00  1.659837999999999e+00  1.640162000000001e+00  3.277680703717024e+00  9.008272533931527e-04 
 1.967699999999839e-02  1.650000000000000e+00  1.659838499999999e+00  1.640161500000001e+00  3.277680715117413e+00  9.008272540448330e-04 
 1.967799999999853e-02  1.650000000000000e+00  1.659838999999999e+00  1.640161000000001e+00  3.277680726521139e+00  9.008272546892517e-04 
 1.967899999999823e-02  1.650000000000000e+00  1.659839499999999e+00  1.640160500000001e+00  3.277680737907322e+00  9.008272553680202e-04 
 1.967999999999837e-02  1.650000000000000e+00  1.659839999999999e+00  1.640160000000001e+00  3.277680749302160e+00  9.008272568855963e-04 
 1.968099999999851e-02  1.650000000000000e+00  1.659840499999999e+00  1.640159500000001e+00  3.277680760697673e+00  9.008272567837632e-04 
 1.968199999999820e-02  1.650000000000000e+00  1.659840999999999e+00  1.640159000000001e+00  3.277680772098085e+00  9.008272576621637e-04 
 1.968299999999834e-02  1.650000000000000e+00  1.659841499999999e+00  1.640158500000001e+00  3.277680783500240e+00  9.008272581776728e-04 
 1.968399999999848e-02  1.650000000000000e+00  1.659841999999999e+00  1.640158000000001e+00  3.277680794898427e+00  9.008272590349353e-04 
 1.968499999999818e-02  1.650000000000000e+00  1.659842499999999e+00  1.640157500000001e+00  3.277680806294627e+00  9.008272591961844e-04 
 1.968599999999832e-02  1.650000000000000e+00  1.659842999999999e+00  1.640157000000001e+00  3.277680817686968e+00  9.008272603938193e-04 
 1.968699999999846e-02  1.650000000000000e+00  1.659843499999999e+00  1.640156500000001e+00  3.277680829084886e+00  9.008272606403434e-04 
 1.968799999999860e-02  1.650000000000000e+00  1.659843999999999e+00  1.640156000000001e+00  3.277680840488233e+00  9.008272617170166e-04 
 1.968899999999829e-02  1.650000000000000e+00  1.659844499999999e+00  1.640155500000001e+00  3.277680851875693e+00  9.008272626311068e-04 
 1.968999999999843e-02  1.650000000000000e+00  1.659844999999999e+00  1.640155000000001e+00  3.277680863268468e+00  9.008272631122791e-04 
 1.969099999999857e-02  1.650000000000000e+00  1.659845499999999e+00  1.640154500000001e+00  3.277680874659259e+00  9.008272640250215e-04 
 1.969199999999827e-02  1.650000000000000e+00  1.659845999999999e+00  1.640154000000001e+00  3.277680886054945e+00  9.008272642074512e-04 
 1.969299999999841e-02  1.650000000000000e+00  1.659846499999999e+00  1.640153500000001e+00  3.277680897447981e+00  9.008272652490990e-04 
 1.969399999999855e-02  1.650000000000000e+00  1.659846999999999e+00  1.640153000000001e+00  3.277680908838504e+00  9.008272656377231e-04 
 1.969499999999824e-02  1.650000000000000e+00  1.659847499999999e+00  1.640152500000001e+00  3.277680920220313e+00  9.008272668842548e-04 
 1.969599999999838e-02  1.650000000000000e+00  1.659847999999999e+00  1.640152000000001e+00  3.277680931609435e+00  9.008272677269978e-04 
 1.969699999999852e-02  1.650000000000000e+00  1.659848499999999e+00  1.640151500000001e+00  3.277680943006945e+00  9.008272682497720e-04 
 1.969799999999822e-02  1.650000000000000e+00  1.659848999999999e+00  1.640151000000001e+00  3.277680954396463e+00  9.008272688373531e-04 
 1.969899999999836e-02  1.650000000000000e+00  1.659849499999999e+00  1.640150500000001e+00  3.277680965773115e+00  9.008272698003412e-04 
 1.969999999999850e-02  1.650000000000000e+00  1.659849999999999e+00  1.640150000000001e+00  3.277680977161160e+00  9.008272706364850e-04 
 1.970099999999819e-02  1.650000000000000e+00  1.659850499999999e+00  1.640149500000001e+00  3.277680988553695e+00  9.008272711665337e-04 
 1.970199999999833e-02  1.650000000000000e+00  1.659850999999999e+00  1.640149000000001e+00  3.277680999940565e+00  9.008272717256974e-04 
 1.970299999999847e-02  1.650000000000000e+00  1.659851499999999e+00  1.640148500000001e+00  3.277681011336151e+00  9.008272726529966e-04 
 1.970399999999861e-02  1.650000000000000e+00  1.659851999999999e+00  1.640148000000001e+00  3.277681022728941e+00  9.008272732901505e-04 
 1.970499999999831e-02  1.650000000000000e+00  1.659852499999999e+00  1.640147500000001e+00  3.277681034118765e+00  9.008272739695991e-04 
 1.970599999999845e-02  1.650000000000000e+00  1.659852999999999e+00  1.640147000000001e+00  3.277681045499753e+00  9.008272746351739e-04 
 1.970699999999859e-02  1.650000000000000e+00  1.659853499999999e+00  1.640146500000001e+00  3.277681056880086e+00  9.008272751725189e-04 
 1.970799999999828e-02  1.650000000000000e+00  1.659853999999999e+00  1.640146000000001e+00  3.277681068272865e+00  9.008272754963797e-04 
 1.970899999999842e-02  1.650000000000000e+00  1.659854499999999e+00  1.640145500000001e+00  3.277681079659231e+00  9.008272763179299e-04 
 1.970999999999856e-02  1.650000000000000e+00  1.659854999999999e+00  1.640145000000001e+00  3.277681091037166e+00  9.008272769907885e-04 
 1.971099999999826e-02  1.650000000000000e+00  1.659855499999999e+00  1.640144500000001e+00  3.277681102424435e+00  9.008272776761591e-04 
 1.971199999999840e-02  1.650000000000000e+00  1.659855999999999e+00  1.640144000000001e+00  3.277681113801795e+00  9.008272787185208e-04 
 1.971299999999854e-02  1.650000000000000e+00  1.659856499999999e+00  1.640143500000001e+00  3.277681125189628e+00  9.008272791494442e-04 
 1.971399999999823e-02  1.650000000000000e+00  1.659856999999999e+00  1.640143000000001e+00  3.277681136574649e+00  9.008272802261294e-04 
 1.971499999999837e-02  1.650000000000000e+00  1.659857499999999e+00  1.640142500000001e+00  3.277681147944427e+00  9.008272809762923e-04 
 1.971599999999851e-02  1.650000000000000e+00  1.659857999999999e+00  1.640142000000001e+00  3.277681159329796e+00  9.008272816769206e-04 
 1.971699999999821e-02  1.650000000000000e+00  1.659858499999999e+00  1.640141500000001e+00  3.277681170712158e+00  9.008272819875583e-04 
 1.971799999999835e-02  1.650000000000000e+00  1.659858999999999e+00  1.640141000000001e+00  3.277681182095585e+00  9.008272826954349e-04 
 1.971899999999849e-02  1.650000000000000e+00  1.659859499999999e+00  1.640140500000001e+00  3.277681193475845e+00  9.008272835665619e-04 
 1.971999999999863e-02  1.650000000000000e+00  1.659859999999999e+00  1.640140000000001e+00  3.277681204854971e+00  9.008272840047767e-04 
 1.972099999999832e-02  1.650000000000000e+00  1.659860499999999e+00  1.640139500000001e+00  3.277681216234808e+00  9.008272849254912e-04 
 1.972199999999846e-02  1.650000000000000e+00  1.659860999999999e+00  1.640139000000001e+00  3.277681227620790e+00  9.008272855123992e-04 
 1.972299999999860e-02  1.650000000000000e+00  1.659861499999999e+00  1.640138500000001e+00  3.277681238987963e+00  9.008272863121405e-04 
 1.972399999999830e-02  1.650000000000000e+00  1.659861999999999e+00  1.640138000000001e+00  3.277681250369797e+00  9.008272870200434e-04 
 1.972499999999844e-02  1.650000000000000e+00  1.659862499999999e+00  1.640137500000001e+00  3.277681261750611e+00  9.008272875005355e-04 
 1.972599999999858e-02  1.650000000000000e+00  1.659862999999999e+00  1.640137000000001e+00  3.277681273126662e+00  9.008272883366530e-04 
 1.972699999999827e-02  1.650000000000000e+00  1.659863499999999e+00  1.640136500000001e+00  3.277681284498943e+00  9.008272891786893e-04 
 1.972799999999841e-02  1.650000000000000e+00  1.659863999999999e+00  1.640136000000001e+00  3.277681295876329e+00  9.008272898013297e-04 
 1.972899999999855e-02  1.650000000000000e+00  1.659864499999999e+00  1.640135500000001e+00  3.277681307250892e+00  9.008272907438436e-04 
 1.972999999999825e-02  1.650000000000000e+00  1.659864999999999e+00  1.640135000000001e+00  3.277681318631005e+00  9.008272914305789e-04 
 1.973099999999839e-02  1.650000000000000e+00  1.659865499999999e+00  1.640134500000001e+00  3.277681330000185e+00  9.008272921662029e-04 
 1.973199999999853e-02  1.650000000000000e+00  1.659865999999999e+00  1.640134000000001e+00  3.277681341377866e+00  9.008272927749596e-04 
 1.973299999999822e-02  1.650000000000000e+00  1.659866499999999e+00  1.640133500000001e+00  3.277681352749866e+00  9.008272932627344e-04 
 1.973399999999836e-02  1.650000000000000e+00  1.659866999999999e+00  1.640133000000001e+00  3.277681364131518e+00  9.008272940274635e-04 
 1.973499999999850e-02  1.650000000000000e+00  1.659867499999999e+00  1.640132500000001e+00  3.277681375507322e+00  9.008272947280610e-04 
 1.973599999999864e-02  1.650000000000000e+00  1.659867999999999e+00  1.640132000000001e+00  3.277681386878678e+00  9.008272953936525e-04 
 1.973699999999834e-02  1.650000000000000e+00  1.659868499999999e+00  1.640131500000001e+00  3.277681398258304e+00  9.008272960155968e-04 
 1.973799999999848e-02  1.650000000000000e+00  1.659868999999999e+00  1.640131000000001e+00  3.277681409629703e+00  9.008272966104721e-04 
 1.973899999999862e-02  1.650000000000000e+00  1.659869499999999e+00  1.640130500000001e+00  3.277681420989237e+00  9.008272974525037e-04 
 1.973999999999831e-02  1.650000000000000e+00  1.659869999999999e+00  1.640130000000001e+00  3.277681432362738e+00  9.008272982245385e-04 
 1.974099999999845e-02  1.650000000000000e+00  1.659870499999999e+00  1.640129500000001e+00  3.277681443736900e+00  9.008272989608294e-04 
 1.974199999999859e-02  1.650000000000000e+00  1.659870999999999e+00  1.640129000000001e+00  3.277681455113067e+00  9.008272995979986e-04 
 1.974299999999829e-02  1.650000000000000e+00  1.659871499999999e+00  1.640128500000001e+00  3.277681466472473e+00  9.008273001842387e-04 
 1.974399999999843e-02  1.650000000000000e+00  1.659871999999999e+00  1.640128000000001e+00  3.277681477844779e+00  9.008273011333989e-04 
 1.974499999999857e-02  1.650000000000000e+00  1.659872499999999e+00  1.640127500000001e+00  3.277681489217882e+00  9.008273013726479e-04 
 1.974599999999826e-02  1.650000000000000e+00  1.659872999999999e+00  1.640127000000001e+00  3.277681500579294e+00  9.008273025491587e-04 
 1.974699999999840e-02  1.650000000000000e+00  1.659873499999999e+00  1.640126500000001e+00  3.277681511946056e+00  9.008273031579121e-04 
 1.974799999999854e-02  1.650000000000000e+00  1.659873999999999e+00  1.640126000000001e+00  3.277681523320827e+00  9.008273037164122e-04 
 1.974899999999824e-02  1.650000000000000e+00  1.659874499999999e+00  1.640125500000001e+00  3.277681534687496e+00  9.008273043820000e-04 
 1.974999999999838e-02  1.650000000000000e+00  1.659874999999999e+00  1.640125000000001e+00  3.277681546058707e+00  9.008273048195442e-04 
 1.975099999999852e-02  1.650000000000000e+00  1.659875499999999e+00  1.640124500000001e+00  3.277681557417179e+00  9.008273057904998e-04 
 1.975199999999866e-02  1.650000000000000e+00  1.659875999999999e+00  1.640124000000001e+00  3.277681568791526e+00  9.008273063985913e-04 
 1.975299999999836e-02  1.650000000000000e+00  1.659876499999999e+00  1.640123500000001e+00  3.277681580154169e+00  9.008273069147888e-04 
 1.975399999999849e-02  1.650000000000000e+00  1.659876999999999e+00  1.640123000000001e+00  3.277681591518212e+00  9.008273076656545e-04 
 1.975499999999863e-02  1.650000000000000e+00  1.659877499999999e+00  1.640122500000001e+00  3.277681602879748e+00  9.008273089690387e-04 
 1.975599999999833e-02  1.650000000000000e+00  1.659877999999999e+00  1.640122000000001e+00  3.277681614238843e+00  9.008273094998257e-04 
