Corner,Process,Environment,AVDD_V,Temperature_C,Electrode,Parameter,Unit,Value
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"AVDD",V,3.300
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Temperature",C,27.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S1 target gain",V/V,60.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S2 target gain",V/V,4.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA target gain",V/V,240.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Total current",mA,3.860
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Total power",mW,12.738
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Output CM error",mV,0.395
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Input-referred offset",uV,-0.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S1 gain",V/V,60.001
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S1 gain dB",dB,35.563
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S1 gain error",%,0.001
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S1 -3 dB bandwidth",kHz,261.756
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S2 gain",V/V,4.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S2 gain dB",dB,12.041
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S2 gain error",%,0.002
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"S2 -3 dB bandwidth",MHz,2.672
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA gain",V/V,240.007
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA gain dB",dB,47.604
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA gain error",%,0.003
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.432e-06
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA -3 dB bandwidth",kHz,259.255
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Input range low",mV,-12.350
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Input range high",mV,12.350
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Output range low",V,-2.963
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Output range high",V,2.963
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA CMRR @ 60 Hz",dB,243.694
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA CMRR @ 150 Hz",dB,242.764
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA PSRR+ @ 60 Hz",dB,202.989
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA PSRR+ @ 150 Hz",dB,202.989
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA PSRR- @ 60 Hz",dB,254.281
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"INA PSRR- @ 150 Hz",dB,250.786
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.677
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"THD @ 60 Hz, 5 mVpp",%,2.160e-05
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"RLD gain",V/V,4.999
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"RLD -3 dB bandwidth",Hz,182.771
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"RLD phase margin",deg,64.006
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Input CM suppression @ 60 Hz",dB,37.231
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,"Input CM suppression @ 150 Hz",dB,27.735
NOMVLNOM,NOM,VLNOM,3,27,BAL,"AVDD",V,3.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Temperature",C,27.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S1 target gain",V/V,60.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S2 target gain",V/V,4.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA target gain",V/V,240.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Total current",mA,3.771
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Total power",mW,11.314
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Output CM error",mV,0.365
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Input-referred offset",uV,-0.001
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S1 gain",V/V,59.993
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S1 gain dB",dB,35.562
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S1 gain error",%,-0.012
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S1 -3 dB bandwidth",kHz,257.120
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S2 gain",V/V,4.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S2 gain dB",dB,12.041
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S2 gain error",%,1.915e-04
NOMVLNOM,NOM,VLNOM,3,27,BAL,"S2 -3 dB bandwidth",MHz,2.628
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA gain",V/V,239.971
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA gain dB",dB,47.603
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA gain error",%,-0.012
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.484e-06
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA -3 dB bandwidth",kHz,254.717
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Input range low",mV,-11.100
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Input range high",mV,11.100
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Output range low",V,-2.663
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Output range high",V,2.663
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA CMRR @ 60 Hz",dB,223.285
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA CMRR @ 150 Hz",dB,223.186
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA PSRR+ @ 60 Hz",dB,237.569
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA PSRR+ @ 150 Hz",dB,237.570
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA PSRR- @ 60 Hz",dB,216.853
NOMVLNOM,NOM,VLNOM,3,27,BAL,"INA PSRR- @ 150 Hz",dB,216.914
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.678
NOMVLNOM,NOM,VLNOM,3,27,BAL,"THD @ 60 Hz, 5 mVpp",%,4.819e-05
NOMVLNOM,NOM,VLNOM,3,27,BAL,"RLD gain",V/V,4.999
NOMVLNOM,NOM,VLNOM,3,27,BAL,"RLD -3 dB bandwidth",Hz,182.763
NOMVLNOM,NOM,VLNOM,3,27,BAL,"RLD phase margin",deg,64.001
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Input CM suppression @ 60 Hz",dB,37.227
NOMVLNOM,NOM,VLNOM,3,27,BAL,"Input CM suppression @ 150 Hz",dB,27.731
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"AVDD",V,3.600
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Temperature",C,27.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S1 target gain",V/V,60.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S2 target gain",V/V,4.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA target gain",V/V,240.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Total current",mA,3.930
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Total power",mW,14.149
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Output CM error",mV,0.415
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Input-referred offset",uV,-0.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S1 gain",V/V,60.007
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S1 gain dB",dB,35.564
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S1 gain error",%,0.012
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S1 -3 dB bandwidth",kHz,265.175
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S2 gain",V/V,4.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S2 gain dB",dB,12.041
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S2 gain error",%,0.003
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"S2 -3 dB bandwidth",MHz,2.703
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA gain",V/V,240.036
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA gain dB",dB,47.606
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA gain error",%,0.015
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.396e-06
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA -3 dB bandwidth",kHz,262.699
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Input range low",mV,-13.600
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Input range high",mV,13.600
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Output range low",V,-3.263
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Output range high",V,3.263
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA CMRR @ 60 Hz",dB,231.877
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA CMRR @ 150 Hz",dB,232.132
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA PSRR+ @ 60 Hz",dB,203.145
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA PSRR+ @ 150 Hz",dB,203.145
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA PSRR- @ 60 Hz",dB,230.107
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"INA PSRR- @ 150 Hz",dB,229.850
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.678
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"THD @ 60 Hz, 5 mVpp",%,3.649e-05
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"RLD gain",V/V,4.999
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"RLD -3 dB bandwidth",Hz,182.779
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"RLD phase margin",deg,64.010
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Input CM suppression @ 60 Hz",dB,37.235
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,"Input CM suppression @ 150 Hz",dB,27.739
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"AVDD",V,3.300
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Temperature",C,-40.000
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S1 target gain",V/V,60.000
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S2 target gain",V/V,4.000
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA target gain",V/V,240.000
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Total current",mA,3.123
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Total power",mW,10.307
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Output CM error",mV,-6.736
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Input-referred offset",uV,-0.001
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S1 gain",V/V,59.977
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S1 gain dB",dB,35.560
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S1 gain error",%,-0.038
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S1 -3 dB bandwidth",kHz,273.778
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S2 gain",V/V,3.999
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S2 gain dB",dB,12.040
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S2 gain error",%,-0.015
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"S2 -3 dB bandwidth",MHz,2.774
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA gain",V/V,239.872
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA gain dB",dB,47.600
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA gain error",%,-0.053
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.313e-06
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA -3 dB bandwidth",kHz,271.106
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Input range low",mV,-12.650
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Input range high",mV,12.650
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Output range low",V,-3.033
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Output range high",V,3.033
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA CMRR @ 60 Hz",dB,228.487
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA CMRR @ 150 Hz",dB,228.483
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA PSRR+ @ 60 Hz",dB,191.605
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA PSRR+ @ 150 Hz",dB,191.605
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA PSRR- @ 60 Hz",dB,222.360
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"INA PSRR- @ 150 Hz",dB,222.361
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.532
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,2.236e-05
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"RLD gain",V/V,4.999
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"RLD -3 dB bandwidth",Hz,163.969
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"RLD phase margin",deg,65.786
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.129
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.317
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"AVDD",V,3.300
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Temperature",C,125.000
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S1 target gain",V/V,60.000
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S2 target gain",V/V,4.000
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA target gain",V/V,240.000
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Total current",mA,4.491
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Total power",mW,14.819
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Output CM error",mV,10.542
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Input-referred offset",uV,0.000
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S1 gain",V/V,60.012
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S1 gain dB",dB,35.565
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S1 gain error",%,0.021
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S1 -3 dB bandwidth",kHz,227.563
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S2 gain",V/V,4.001
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S2 gain dB",dB,12.043
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S2 gain error",%,0.019
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"S2 -3 dB bandwidth",MHz,2.343
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA gain",V/V,240.094
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA gain dB",dB,47.608
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA gain error",%,0.039
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Gain flatness 0.05-150 Hz",dB,1.895e-06
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA -3 dB bandwidth",kHz,225.443
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Input range low",mV,-11.900
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Input range high",mV,11.900
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Output range low",V,-2.856
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Output range high",V,2.856
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA CMRR @ 60 Hz",dB,221.331
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA CMRR @ 150 Hz",dB,221.383
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA PSRR+ @ 60 Hz",dB,195.241
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA PSRR+ @ 150 Hz",dB,195.241
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA PSRR- @ 60 Hz",dB,227.961
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"INA PSRR- @ 150 Hz",dB,227.818
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.967
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"THD @ 60 Hz, 5 mVpp",%,5.446e-05
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"RLD gain",V/V,4.999
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"RLD -3 dB bandwidth",Hz,205.947
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"RLD phase margin",deg,62.127
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Input CM suppression @ 60 Hz",dB,37.324
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,"Input CM suppression @ 150 Hz",dB,28.141
NOMVLTL,NOM,VLTL,3,-40,BAL,"AVDD",V,3.000
NOMVLTL,NOM,VLTL,3,-40,BAL,"Temperature",C,-40.000
NOMVLTL,NOM,VLTL,3,-40,BAL,"S1 target gain",V/V,60.000
NOMVLTL,NOM,VLTL,3,-40,BAL,"S2 target gain",V/V,4.000
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA target gain",V/V,240.000
NOMVLTL,NOM,VLTL,3,-40,BAL,"Total current",mA,3.044
NOMVLTL,NOM,VLTL,3,-40,BAL,"Total power",mW,9.132
NOMVLTL,NOM,VLTL,3,-40,BAL,"Output CM error",mV,-6.772
NOMVLTL,NOM,VLTL,3,-40,BAL,"Input-referred offset",uV,0.000
NOMVLTL,NOM,VLTL,3,-40,BAL,"S1 gain",V/V,59.970
NOMVLTL,NOM,VLTL,3,-40,BAL,"S1 gain dB",dB,35.559
NOMVLTL,NOM,VLTL,3,-40,BAL,"S1 gain error",%,-0.050
NOMVLTL,NOM,VLTL,3,-40,BAL,"S1 -3 dB bandwidth",kHz,269.069
NOMVLTL,NOM,VLTL,3,-40,BAL,"S2 gain",V/V,3.999
NOMVLTL,NOM,VLTL,3,-40,BAL,"S2 gain dB",dB,12.040
NOMVLTL,NOM,VLTL,3,-40,BAL,"S2 gain error",%,-0.016
NOMVLTL,NOM,VLTL,3,-40,BAL,"S2 -3 dB bandwidth",MHz,2.731
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA gain",V/V,239.840
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA gain dB",dB,47.598
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA gain error",%,-0.067
NOMVLTL,NOM,VLTL,3,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.359e-06
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA -3 dB bandwidth",kHz,266.503
NOMVLTL,NOM,VLTL,3,-40,BAL,"Input range low",mV,-11.450
NOMVLTL,NOM,VLTL,3,-40,BAL,"Input range high",mV,11.450
NOMVLTL,NOM,VLTL,3,-40,BAL,"Output range low",V,-2.745
NOMVLTL,NOM,VLTL,3,-40,BAL,"Output range high",V,2.745
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA CMRR @ 60 Hz",dB,216.877
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA CMRR @ 150 Hz",dB,216.791
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA PSRR+ @ 60 Hz",dB,201.943
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA PSRR+ @ 150 Hz",dB,201.943
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA PSRR- @ 60 Hz",dB,208.115
NOMVLTL,NOM,VLTL,3,-40,BAL,"INA PSRR- @ 150 Hz",dB,208.115
NOMVLTL,NOM,VLTL,3,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.530
NOMVLTL,NOM,VLTL,3,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,4.172e-05
NOMVLTL,NOM,VLTL,3,-40,BAL,"RLD gain",V/V,4.999
NOMVLTL,NOM,VLTL,3,-40,BAL,"RLD -3 dB bandwidth",Hz,163.963
NOMVLTL,NOM,VLTL,3,-40,BAL,"RLD phase margin",deg,65.780
NOMVLTL,NOM,VLTL,3,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.125
NOMVLTL,NOM,VLTL,3,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.313
NOMVLTH,NOM,VLTH,3,125,BAL,"AVDD",V,3.000
NOMVLTH,NOM,VLTH,3,125,BAL,"Temperature",C,125.000
NOMVLTH,NOM,VLTH,3,125,BAL,"S1 target gain",V/V,60.000
NOMVLTH,NOM,VLTH,3,125,BAL,"S2 target gain",V/V,4.000
NOMVLTH,NOM,VLTH,3,125,BAL,"INA target gain",V/V,240.000
NOMVLTH,NOM,VLTH,3,125,BAL,"Total current",mA,4.402
NOMVLTH,NOM,VLTH,3,125,BAL,"Total power",mW,13.205
NOMVLTH,NOM,VLTH,3,125,BAL,"Output CM error",mV,10.509
NOMVLTH,NOM,VLTH,3,125,BAL,"Input-referred offset",uV,-0.000
NOMVLTH,NOM,VLTH,3,125,BAL,"S1 gain",V/V,60.002
NOMVLTH,NOM,VLTH,3,125,BAL,"S1 gain dB",dB,35.563
NOMVLTH,NOM,VLTH,3,125,BAL,"S1 gain error",%,0.004
NOMVLTH,NOM,VLTH,3,125,BAL,"S1 -3 dB bandwidth",kHz,223.658
NOMVLTH,NOM,VLTH,3,125,BAL,"S2 gain",V/V,4.001
NOMVLTH,NOM,VLTH,3,125,BAL,"S2 gain dB",dB,12.043
NOMVLTH,NOM,VLTH,3,125,BAL,"S2 gain error",%,0.017
NOMVLTH,NOM,VLTH,3,125,BAL,"S2 -3 dB bandwidth",MHz,2.305
NOMVLTH,NOM,VLTH,3,125,BAL,"INA gain",V/V,240.049
NOMVLTH,NOM,VLTH,3,125,BAL,"INA gain dB",dB,47.606
NOMVLTH,NOM,VLTH,3,125,BAL,"INA gain error",%,0.021
NOMVLTH,NOM,VLTH,3,125,BAL,"Gain flatness 0.05-150 Hz",dB,1.961e-06
NOMVLTH,NOM,VLTH,3,125,BAL,"INA -3 dB bandwidth",kHz,221.616
NOMVLTH,NOM,VLTH,3,125,BAL,"Input range low",mV,-10.700
NOMVLTH,NOM,VLTH,3,125,BAL,"Input range high",mV,10.700
NOMVLTH,NOM,VLTH,3,125,BAL,"Output range low",V,-2.567
NOMVLTH,NOM,VLTH,3,125,BAL,"Output range high",V,2.567
NOMVLTH,NOM,VLTH,3,125,BAL,"INA CMRR @ 60 Hz",dB,229.718
NOMVLTH,NOM,VLTH,3,125,BAL,"INA CMRR @ 150 Hz",dB,229.573
NOMVLTH,NOM,VLTH,3,125,BAL,"INA PSRR+ @ 60 Hz",dB,192.374
NOMVLTH,NOM,VLTH,3,125,BAL,"INA PSRR+ @ 150 Hz",dB,192.374
NOMVLTH,NOM,VLTH,3,125,BAL,"INA PSRR- @ 60 Hz",dB,221.577
NOMVLTH,NOM,VLTH,3,125,BAL,"INA PSRR- @ 150 Hz",dB,221.652
NOMVLTH,NOM,VLTH,3,125,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.971
NOMVLTH,NOM,VLTH,3,125,BAL,"THD @ 60 Hz, 5 mVpp",%,6.618e-05
NOMVLTH,NOM,VLTH,3,125,BAL,"RLD gain",V/V,4.999
NOMVLTH,NOM,VLTH,3,125,BAL,"RLD -3 dB bandwidth",Hz,205.936
NOMVLTH,NOM,VLTH,3,125,BAL,"RLD phase margin",deg,62.122
NOMVLTH,NOM,VLTH,3,125,BAL,"Input CM suppression @ 60 Hz",dB,37.320
NOMVLTH,NOM,VLTH,3,125,BAL,"Input CM suppression @ 150 Hz",dB,28.137
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"AVDD",V,3.600
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Temperature",C,-40.000
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S1 target gain",V/V,60.000
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S2 target gain",V/V,4.000
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA target gain",V/V,240.000
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Total current",mA,3.189
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Total power",mW,11.480
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Output CM error",mV,-6.705
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Input-referred offset",uV,0.000
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S1 gain",V/V,59.983
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S1 gain dB",dB,35.561
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S1 gain error",%,-0.029
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S1 -3 dB bandwidth",kHz,277.363
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S2 gain",V/V,3.999
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S2 gain dB",dB,12.040
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S2 gain error",%,-0.014
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"S2 -3 dB bandwidth",MHz,2.805
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA gain",V/V,239.898
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA gain dB",dB,47.601
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA gain error",%,-0.043
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.279e-06
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA -3 dB bandwidth",kHz,274.699
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Input range low",mV,-13.900
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Input range high",mV,13.900
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Output range low",V,-3.334
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Output range high",V,3.334
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA CMRR @ 60 Hz",dB,228.803
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA CMRR @ 150 Hz",dB,228.799
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA PSRR+ @ 60 Hz",dB,200.745
