Corner,Process,Environment,AVDD_V,Temperature_C,Electrode,Parameter,Unit,Value
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,AVDD,V,3.300
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,Temperature,C,27.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S1 target gain,V/V,60.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S2 target gain,V/V,4.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,INA target gain,V/V,240.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,Total current,mA,4.441
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,Total power,mW,14.655
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,Output CM error,mV,-0.057
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,RLD DC error,uV,17.413
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S1 gain,V/V,60.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S1 gain dB,dB,35.563
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S1 gain error,%,7.192e-04
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S1 -3 dB bandwidth,kHz,255.606
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S2 gain,V/V,4.000
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S2 gain dB,dB,12.041
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S2 gain error,%,-0.002
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,S2 -3 dB bandwidth,MHz,2.565
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,INA gain,V/V,239.998
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,INA gain dB,dB,47.604
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,INA gain error,%,-9.357e-04
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,Gain flatness 0.05-150 Hz,dB,1.502e-06
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,INA -3 dB bandwidth,kHz,253.149
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,RLD loop UGF,kHz,0.946
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,RLD phase margin,deg,100.675
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,Input CM suppression @ 60 Hz,dB,55.072
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,Input CM suppression @ 150 Hz,dB,53.260
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,RLD Swing Ratio,%,0.914
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,RLD Peak Current,nA,3.069
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,CM Interference Gain Change,%,4.489e-04
NOMNOMNOM,NOM,NOMNOM,3.3,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.671
NOMVLNOM,NOM,VLNOM,3,27,BAL,AVDD,V,3.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,Temperature,C,27.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,S1 target gain,V/V,60.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,S2 target gain,V/V,4.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,INA target gain,V/V,240.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,Total current,mA,4.339
NOMVLNOM,NOM,VLNOM,3,27,BAL,Total power,mW,13.017
NOMVLNOM,NOM,VLNOM,3,27,BAL,Output CM error,mV,-0.027
NOMVLNOM,NOM,VLNOM,3,27,BAL,RLD DC error,uV,15.574
NOMVLNOM,NOM,VLNOM,3,27,BAL,S1 gain,V/V,59.991
NOMVLNOM,NOM,VLNOM,3,27,BAL,S1 gain dB,dB,35.562
NOMVLNOM,NOM,VLNOM,3,27,BAL,S1 gain error,%,-0.014
NOMVLNOM,NOM,VLNOM,3,27,BAL,S1 -3 dB bandwidth,kHz,251.074
NOMVLNOM,NOM,VLNOM,3,27,BAL,S2 gain,V/V,4.000
NOMVLNOM,NOM,VLNOM,3,27,BAL,S2 gain dB,dB,12.041
NOMVLNOM,NOM,VLNOM,3,27,BAL,S2 gain error,%,-0.004
NOMVLNOM,NOM,VLNOM,3,27,BAL,S2 -3 dB bandwidth,MHz,2.516
NOMVLNOM,NOM,VLNOM,3,27,BAL,INA gain,V/V,239.957
NOMVLNOM,NOM,VLNOM,3,27,BAL,INA gain dB,dB,47.603
NOMVLNOM,NOM,VLNOM,3,27,BAL,INA gain error,%,-0.018
NOMVLNOM,NOM,VLNOM,3,27,BAL,Gain flatness 0.05-150 Hz,dB,1.556e-06
NOMVLNOM,NOM,VLNOM,3,27,BAL,INA -3 dB bandwidth,kHz,248.669
NOMVLNOM,NOM,VLNOM,3,27,BAL,RLD loop UGF,kHz,0.946
NOMVLNOM,NOM,VLNOM,3,27,BAL,RLD phase margin,deg,100.647
NOMVLNOM,NOM,VLNOM,3,27,BAL,Input CM suppression @ 60 Hz,dB,55.068
NOMVLNOM,NOM,VLNOM,3,27,BAL,Input CM suppression @ 150 Hz,dB,53.240
NOMVLNOM,NOM,VLNOM,3,27,BAL,RLD Swing Ratio,%,0.914
NOMVLNOM,NOM,VLNOM,3,27,BAL,RLD Peak Current,nA,3.072
NOMVLNOM,NOM,VLNOM,3,27,BAL,CM Interference Gain Change,%,2.156e-04
NOMVLNOM,NOM,VLNOM,3,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.671
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,AVDD,V,3.600
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,Temperature,C,27.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S1 target gain,V/V,60.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S2 target gain,V/V,4.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,INA target gain,V/V,240.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,Total current,mA,4.522
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,Total power,mW,16.279
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,Output CM error,mV,-0.079
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,RLD DC error,uV,19.246
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S1 gain,V/V,60.008
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S1 gain dB,dB,35.564
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S1 gain error,%,0.013
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S1 -3 dB bandwidth,kHz,259.006
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S2 gain,V/V,4.000
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S2 gain dB,dB,12.041
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S2 gain error,%,-1.050e-05
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,S2 -3 dB bandwidth,MHz,2.599
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,INA gain,V/V,240.030
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,INA gain dB,dB,47.605
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,INA gain error,%,0.013
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,Gain flatness 0.05-150 Hz,dB,1.463e-06
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,INA -3 dB bandwidth,kHz,256.508
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,RLD loop UGF,kHz,0.946
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,RLD phase margin,deg,100.701
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,Input CM suppression @ 60 Hz,dB,55.075
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,Input CM suppression @ 150 Hz,dB,53.277
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,RLD Swing Ratio,%,0.914
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,RLD Peak Current,nA,3.066
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,CM Interference Gain Change,%,-1.741e-05
NOMVHNOM,NOM,VHNOM,3.6,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.672
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,AVDD,V,3.300
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,Temperature,C,-40.000
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S1 target gain,V/V,60.000
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S2 target gain,V/V,4.000
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,INA target gain,V/V,240.000
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,Total current,mA,3.734
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,Total power,mW,12.322
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,Output CM error,mV,-18.731
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,RLD DC error,uV,18.984
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S1 gain,V/V,59.980
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S1 gain dB,dB,35.560
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S1 gain error,%,-0.034
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S1 -3 dB bandwidth,kHz,266.428
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S2 gain,V/V,3.999
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S2 gain dB,dB,12.040
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S2 gain error,%,-0.017
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,S2 -3 dB bandwidth,MHz,2.646
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,INA gain,V/V,239.877
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,INA gain dB,dB,47.600
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,INA gain error,%,-0.051
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,Gain flatness 0.05-150 Hz,dB,1.388e-06
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,INA -3 dB bandwidth,kHz,263.786
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,RLD loop UGF,kHz,0.839
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,RLD phase margin,deg,100.781
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,Input CM suppression @ 60 Hz,dB,54.973
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,Input CM suppression @ 150 Hz,dB,52.855
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,RLD Swing Ratio,%,0.914
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,RLD Peak Current,nA,3.065
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,CM Interference Gain Change,%,1.689e-04
NOMNOMTL,NOM,NOMTL,3.3,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.537
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,AVDD,V,3.300
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,Temperature,C,125.000
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S1 target gain,V/V,60.000
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S2 target gain,V/V,4.000
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,INA target gain,V/V,240.000
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,Total current,mA,5.019
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,Total power,mW,16.562
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,Output CM error,mV,29.747
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,RLD DC error,uV,16.018
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S1 gain,V/V,60.009
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S1 gain dB,dB,35.564
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S1 gain error,%,0.015
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S1 -3 dB bandwidth,kHz,223.399
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S2 gain,V/V,4.001
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S2 gain dB,dB,12.042
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S2 gain error,%,0.014
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,S2 -3 dB bandwidth,MHz,2.268
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,INA gain,V/V,240.071
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,INA gain dB,dB,47.607
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,INA gain error,%,0.029
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,Gain flatness 0.05-150 Hz,dB,1.965e-06
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,INA -3 dB bandwidth,kHz,221.321
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,RLD loop UGF,kHz,1.082
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,RLD phase margin,deg,100.546
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,Input CM suppression @ 60 Hz,dB,55.161
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,Input CM suppression @ 150 Hz,dB,53.655
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,RLD Swing Ratio,%,0.914
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,RLD Peak Current,nA,3.074
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,CM Interference Gain Change,%,4.466e-04
NOMNOMTH,NOM,NOMTH,3.3,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.943
NOMVLTL,NOM,VLTL,3,-40,BAL,AVDD,V,3.000
NOMVLTL,NOM,VLTL,3,-40,BAL,Temperature,C,-40.000
NOMVLTL,NOM,VLTL,3,-40,BAL,S1 target gain,V/V,60.000
NOMVLTL,NOM,VLTL,3,-40,BAL,S2 target gain,V/V,4.000
NOMVLTL,NOM,VLTL,3,-40,BAL,INA target gain,V/V,240.000
NOMVLTL,NOM,VLTL,3,-40,BAL,Total current,mA,3.641
NOMVLTL,NOM,VLTL,3,-40,BAL,Total power,mW,10.923
NOMVLTL,NOM,VLTL,3,-40,BAL,Output CM error,mV,-18.696
NOMVLTL,NOM,VLTL,3,-40,BAL,RLD DC error,uV,17.028
NOMVLTL,NOM,VLTL,3,-40,BAL,S1 gain,V/V,59.972
NOMVLTL,NOM,VLTL,3,-40,BAL,S1 gain dB,dB,35.559
NOMVLTL,NOM,VLTL,3,-40,BAL,S1 gain error,%,-0.047
NOMVLTL,NOM,VLTL,3,-40,BAL,S1 -3 dB bandwidth,kHz,261.821
NOMVLTL,NOM,VLTL,3,-40,BAL,S2 gain,V/V,3.999
NOMVLTL,NOM,VLTL,3,-40,BAL,S2 gain dB,dB,12.040
NOMVLTL,NOM,VLTL,3,-40,BAL,S2 gain error,%,-0.019
NOMVLTL,NOM,VLTL,3,-40,BAL,S2 -3 dB bandwidth,MHz,2.599
NOMVLTL,NOM,VLTL,3,-40,BAL,INA gain,V/V,239.841
NOMVLTL,NOM,VLTL,3,-40,BAL,INA gain dB,dB,47.598
NOMVLTL,NOM,VLTL,3,-40,BAL,INA gain error,%,-0.066
NOMVLTL,NOM,VLTL,3,-40,BAL,Gain flatness 0.05-150 Hz,dB,1.438e-06
NOMVLTL,NOM,VLTL,3,-40,BAL,INA -3 dB bandwidth,kHz,259.242
NOMVLTL,NOM,VLTL,3,-40,BAL,RLD loop UGF,kHz,0.839
NOMVLTL,NOM,VLTL,3,-40,BAL,RLD phase margin,deg,100.755
NOMVLTL,NOM,VLTL,3,-40,BAL,Input CM suppression @ 60 Hz,dB,54.970
NOMVLTL,NOM,VLTL,3,-40,BAL,Input CM suppression @ 150 Hz,dB,52.834
NOMVLTL,NOM,VLTL,3,-40,BAL,RLD Swing Ratio,%,0.914
NOMVLTL,NOM,VLTL,3,-40,BAL,RLD Peak Current,nA,3.068
NOMVLTL,NOM,VLTL,3,-40,BAL,CM Interference Gain Change,%,3.581e-04
NOMVLTL,NOM,VLTL,3,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.534
NOMVLTH,NOM,VLTH,3,125,BAL,AVDD,V,3.000
NOMVLTH,NOM,VLTH,3,125,BAL,Temperature,C,125.000
NOMVLTH,NOM,VLTH,3,125,BAL,S1 target gain,V/V,60.000
NOMVLTH,NOM,VLTH,3,125,BAL,S2 target gain,V/V,4.000
NOMVLTH,NOM,VLTH,3,125,BAL,INA target gain,V/V,240.000
NOMVLTH,NOM,VLTH,3,125,BAL,Total current,mA,4.917
NOMVLTH,NOM,VLTH,3,125,BAL,Total power,mW,14.752
NOMVLTH,NOM,VLTH,3,125,BAL,Output CM error,mV,29.712
NOMVLTH,NOM,VLTH,3,125,BAL,RLD DC error,uV,14.297
NOMVLTH,NOM,VLTH,3,125,BAL,S1 gain,V/V,59.998
NOMVLTH,NOM,VLTH,3,125,BAL,S1 gain dB,dB,35.563
NOMVLTH,NOM,VLTH,3,125,BAL,S1 gain error,%,-0.003
NOMVLTH,NOM,VLTH,3,125,BAL,S1 -3 dB bandwidth,kHz,219.533
NOMVLTH,NOM,VLTH,3,125,BAL,S2 gain,V/V,4.000
NOMVLTH,NOM,VLTH,3,125,BAL,S2 gain dB,dB,12.042
NOMVLTH,NOM,VLTH,3,125,BAL,S2 gain error,%,0.012
NOMVLTH,NOM,VLTH,3,125,BAL,S2 -3 dB bandwidth,MHz,2.226
NOMVLTH,NOM,VLTH,3,125,BAL,INA gain,V/V,240.019
NOMVLTH,NOM,VLTH,3,125,BAL,INA gain dB,dB,47.605
NOMVLTH,NOM,VLTH,3,125,BAL,INA gain error,%,0.008
NOMVLTH,NOM,VLTH,3,125,BAL,Gain flatness 0.05-150 Hz,dB,2.035e-06
NOMVLTH,NOM,VLTH,3,125,BAL,INA -3 dB bandwidth,kHz,217.493
NOMVLTH,NOM,VLTH,3,125,BAL,RLD loop UGF,kHz,1.082
NOMVLTH,NOM,VLTH,3,125,BAL,RLD phase margin,deg,100.516
NOMVLTH,NOM,VLTH,3,125,BAL,Input CM suppression @ 60 Hz,dB,55.158
NOMVLTH,NOM,VLTH,3,125,BAL,Input CM suppression @ 150 Hz,dB,53.636
NOMVLTH,NOM,VLTH,3,125,BAL,RLD Swing Ratio,%,0.914
NOMVLTH,NOM,VLTH,3,125,BAL,RLD Peak Current,nA,3.077
NOMVLTH,NOM,VLTH,3,125,BAL,CM Interference Gain Change,%,1.449e-04
NOMVLTH,NOM,VLTH,3,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.946
NOMVHTL,NOM,VHTL,3.6,-40,BAL,AVDD,V,3.600
NOMVHTL,NOM,VHTL,3.6,-40,BAL,Temperature,C,-40.000
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S1 target gain,V/V,60.000
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S2 target gain,V/V,4.000
NOMVHTL,NOM,VHTL,3.6,-40,BAL,INA target gain,V/V,240.000
NOMVHTL,NOM,VHTL,3.6,-40,BAL,Total current,mA,3.811
NOMVHTL,NOM,VHTL,3.6,-40,BAL,Total power,mW,13.718
NOMVHTL,NOM,VHTL,3.6,-40,BAL,Output CM error,mV,-18.746
NOMVHTL,NOM,VHTL,3.6,-40,BAL,RLD DC error,uV,20.930
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S1 gain,V/V,59.986
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S1 gain dB,dB,35.561
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S1 gain error,%,-0.024
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S1 -3 dB bandwidth,kHz,269.972
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S2 gain,V/V,3.999
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S2 gain dB,dB,12.040
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S2 gain error,%,-0.016
NOMVHTL,NOM,VHTL,3.6,-40,BAL,S2 -3 dB bandwidth,MHz,2.680
NOMVHTL,NOM,VHTL,3.6,-40,BAL,INA gain,V/V,239.905
NOMVHTL,NOM,VHTL,3.6,-40,BAL,INA gain dB,dB,47.601
NOMVHTL,NOM,VHTL,3.6,-40,BAL,INA gain error,%,-0.040
NOMVHTL,NOM,VHTL,3.6,-40,BAL,Gain flatness 0.05-150 Hz,dB,1.353e-06
NOMVHTL,NOM,VHTL,3.6,-40,BAL,INA -3 dB bandwidth,kHz,267.283
NOMVHTL,NOM,VHTL,3.6,-40,BAL,RLD loop UGF,kHz,0.839
NOMVHTL,NOM,VHTL,3.6,-40,BAL,RLD phase margin,deg,100.804
NOMVHTL,NOM,VHTL,3.6,-40,BAL,Input CM suppression @ 60 Hz,dB,54.977
NOMVHTL,NOM,VHTL,3.6,-40,BAL,Input CM suppression @ 150 Hz,dB,52.873
NOMVHTL,NOM,VHTL,3.6,-40,BAL,RLD Swing Ratio,%,0.914
NOMVHTL,NOM,VHTL,3.6,-40,BAL,RLD Peak Current,nA,3.062
NOMVHTL,NOM,VHTL,3.6,-40,BAL,CM Interference Gain Change,%,-4.769e-04
NOMVHTL,NOM,VHTL,3.6,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.541
NOMVHTH,NOM,VHTH,3.6,125,BAL,AVDD,V,3.600
NOMVHTH,NOM,VHTH,3.6,125,BAL,Temperature,C,125.000
NOMVHTH,NOM,VHTH,3.6,125,BAL,S1 target gain,V/V,60.000
NOMVHTH,NOM,VHTH,3.6,125,BAL,S2 target gain,V/V,4.000
NOMVHTH,NOM,VHTH,3.6,125,BAL,INA target gain,V/V,240.000
NOMVHTH,NOM,VHTH,3.6,125,BAL,Total current,mA,5.098
NOMVHTH,NOM,VHTH,3.6,125,BAL,Total power,mW,18.353
NOMVHTH,NOM,VHTH,3.6,125,BAL,Output CM error,mV,29.760
NOMVHTH,NOM,VHTH,3.6,125,BAL,RLD DC error,uV,17.737
NOMVHTH,NOM,VHTH,3.6,125,BAL,S1 gain,V/V,60.018
NOMVHTH,NOM,VHTH,3.6,125,BAL,S1 gain dB,dB,35.566
NOMVHTH,NOM,VHTH,3.6,125,BAL,S1 gain error,%,0.030
NOMVHTH,NOM,VHTH,3.6,125,BAL,S1 -3 dB bandwidth,kHz,226.307
NOMVHTH,NOM,VHTH,3.6,125,BAL,S2 gain,V/V,4.001
NOMVHTH,NOM,VHTH,3.6,125,BAL,S2 gain dB,dB,12.043
NOMVHTH,NOM,VHTH,3.6,125,BAL,S2 gain error,%,0.016
NOMVHTH,NOM,VHTH,3.6,125,BAL,S2 -3 dB bandwidth,MHz,2.299
NOMVHTH,NOM,VHTH,3.6,125,BAL,INA gain,V/V,240.112
NOMVHTH,NOM,VHTH,3.6,125,BAL,INA gain dB,dB,47.608
NOMVHTH,NOM,VHTH,3.6,125,BAL,INA gain error,%,0.047
NOMVHTH,NOM,VHTH,3.6,125,BAL,Gain flatness 0.05-150 Hz,dB,1.915e-06
NOMVHTH,NOM,VHTH,3.6,125,BAL,INA -3 dB bandwidth,kHz,224.193
NOMVHTH,NOM,VHTH,3.6,125,BAL,RLD loop UGF,kHz,1.082
NOMVHTH,NOM,VHTH,3.6,125,BAL,RLD phase margin,deg,100.573
NOMVHTH,NOM,VHTH,3.6,125,BAL,Input CM suppression @ 60 Hz,dB,55.164
NOMVHTH,NOM,VHTH,3.6,125,BAL,Input CM suppression @ 150 Hz,dB,53.671
NOMVHTH,NOM,VHTH,3.6,125,BAL,RLD Swing Ratio,%,0.914
NOMVHTH,NOM,VHTH,3.6,125,BAL,RLD Peak Current,nA,3.070
NOMVHTH,NOM,VHTH,3.6,125,BAL,CM Interference Gain Change,%,-6.517e-05
NOMVHTH,NOM,VHTH,3.6,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.941
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,AVDD,V,3.300
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,Temperature,C,27.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S1 target gain,V/V,60.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S2 target gain,V/V,4.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,INA target gain,V/V,240.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,Total current,mA,5.145
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,Total power,mW,16.980
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,Output CM error,mV,-3.705
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,RLD DC error,uV,14.520
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S1 gain,V/V,59.935
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S1 gain dB,dB,35.554
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S1 gain error,%,-0.108
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S1 -3 dB bandwidth,kHz,322.970
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S2 gain,V/V,3.999
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S2 gain dB,dB,12.038
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S2 gain error,%,-0.033
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,S2 -3 dB bandwidth,MHz,3.299
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,INA gain,V/V,239.661
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,INA gain dB,dB,47.592
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,INA gain error,%,-0.141
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,Gain flatness 0.05-150 Hz,dB,9.399e-07
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,INA -3 dB bandwidth,kHz,319.992
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,RLD loop UGF,kHz,1.313
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,RLD phase margin,deg,100.302
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,Input CM suppression @ 60 Hz,dB,55.253
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,Input CM suppression @ 150 Hz,dB,54.094
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,RLD Swing Ratio,%,0.914
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,RLD Peak Current,nA,3.085
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,CM Interference Gain Change,%,-1.239e-04
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.530
FFVLNOM,FF,VLNOM,3,27,BAL,AVDD,V,3.000
FFVLNOM,FF,VLNOM,3,27,BAL,Temperature,C,27.000
FFVLNOM,FF,VLNOM,3,27,BAL,S1 target gain,V/V,60.000
FFVLNOM,FF,VLNOM,3,27,BAL,S2 target gain,V/V,4.000
FFVLNOM,FF,VLNOM,3,27,BAL,INA target gain,V/V,240.000
FFVLNOM,FF,VLNOM,3,27,BAL,Total current,mA,5.038
FFVLNOM,FF,VLNOM,3,27,BAL,Total power,mW,15.113
FFVLNOM,FF,VLNOM,3,27,BAL,Output CM error,mV,-3.702
FFVLNOM,FF,VLNOM,3,27,BAL,RLD DC error,uV,12.858
FFVLNOM,FF,VLNOM,3,27,BAL,S1 gain,V/V,59.926
FFVLNOM,FF,VLNOM,3,27,BAL,S1 gain dB,dB,35.552
FFVLNOM,FF,VLNOM,3,27,BAL,S1 gain error,%,-0.123
FFVLNOM,FF,VLNOM,3,27,BAL,S1 -3 dB bandwidth,kHz,317.897
FFVLNOM,FF,VLNOM,3,27,BAL,S2 gain,V/V,3.999
FFVLNOM,FF,VLNOM,3,27,BAL,S2 gain dB,dB,12.038
